model,frame_id,fps,latency_ms,precision,recall,f1,mAP,avg_confidence,num_detections
YOLOv8,685,23.75,42.1,0.0,0.0,0.0,0.0,0.7262,4
YOLOv8,686,19.23,51.99,0.0,0.0,0.0,0.0,0.6284,5
YOLOv8,687,20.9,47.85,0.0,0.0,0.0,0.0,0.6114,4
YOLOv8,688,25.29,39.54,0.0,0.0,0.0,0.0,0.6063,4
YOLOv8,689,17.74,56.35,0.0,0.0,0.0,0.0,0.6665,4
YOLOv8,690,20.81,48.04,0.0,0.0,0.0,0.0,0.6925,4
YOLOv8,691,18.88,52.96,0.0,0.0,0.0,0.0,0.6822,4
YOLOv8,692,20.89,47.87,0.0,0.0,0.0,0.0,0.8024,3
YOLOv8,693,20.55,48.65,0.0,0.0,0.0,0.0,0.8408,3
YOLOv8,694,20.98,47.66,0.0,0.0,0.0,0.0,0.7939,3
YOLOv8,695,21.23,47.09,0.0,0.0,0.0,0.0,0.8348,3
YOLOv8,696,21.19,47.2,0.0,0.0,0.0,0.0,0.84,3
YOLOv8,697,19.11,52.34,0.0,0.0,0.0,0.0,0.6667,4
YOLOv8,698,19.86,50.36,0.0,0.0,0.0,0.0,0.786,3
YOLOv8,699,16.23,61.63,0.0,0.0,0.0,0.0,0.863,3
YOLOv8,700,19.21,52.05,0.0,0.0,0.0,0.0,0.7676,3
YOLOv8,701,20.95,47.73,0.0,0.0,0.0,0.0,0.8052,3
YOLOv8,702,17.22,58.08,0.0,0.0,0.0,0.0,0.7924,3
YOLOv8,703,26.09,38.33,0.0,0.0,0.0,0.0,0.7946,3
YOLOv8,704,16.77,59.62,0.0,0.0,0.0,0.0,0.8437,3
YOLOv8,705,19.83,50.42,0.0,0.0,0.0,0.0,0.8794,3
YOLOv8,706,23.93,41.78,0.0,0.0,0.0,0.0,0.8854,3
YOLOv8,707,22.02,45.42,0.0,0.0,0.0,0.0,0.8439,3
YOLOv8,708,20.84,47.98,0.0,0.0,0.0,0.0,0.8906,3
YOLOv8,709,19.4,51.55,0.0,0.0,0.0,0.0,0.8646,3
YOLOv8,710,20.79,48.09,0.0,0.0,0.0,0.0,0.8763,3
YOLOv8,711,15.68,63.76,0.0,0.0,0.0,0.0,0.8283,3
YOLOv8,712,15.69,63.75,0.0,0.0,0.0,0.0,0.8303,3
YOLOv8,713,18.26,54.77,0.0,0.0,0.0,0.0,0.6904,4
YOLOv8,714,17.65,56.66,0.0,0.0,0.0,0.0,0.7064,4
YOLOv8,715,20.97,47.69,0.0,0.0,0.0,0.0,0.7191,4
YOLOv8,716,25.52,39.18,0.0,0.0,0.0,0.0,0.8617,3
YOLOv8,717,18.38,54.42,0.0,0.0,0.0,0.0,0.8779,3
YOLOv8,718,17.14,58.34,0.0,0.0,0.0,0.0,0.8747,3
YOLOv8,719,21.01,47.6,0.0,0.0,0.0,0.0,0.8388,3
YOLOv8,720,21.2,47.18,0.0,0.0,0.0,0.0,0.8202,3
YOLOv8,721,16.11,62.08,0.0,0.0,0.0,0.0,0.8692,3
YOLOv8,722,17.2,58.12,0.0,0.0,0.0,0.0,0.8749,3
YOLOv8,723,18.29,54.69,0.0,0.0,0.0,0.0,0.8747,3
YOLOv8,724,20.1,49.76,0.0,0.0,0.0,0.0,0.8846,3
YOLOv8,725,18.99,52.67,0.0,0.0,0.0,0.0,0.8742,3
YOLOv8,726,23.41,42.71,0.0,0.0,0.0,0.0,0.8644,3
YOLOv8,727,21.42,46.69,0.0,0.0,0.0,0.0,0.8678,3
YOLOv8,728,18.83,53.12,0.0,0.0,0.0,0.0,0.8619,3
YOLOv8,729,17.38,57.54,0.0,0.0,0.0,0.0,0.8668,3
YOLOv8,730,23.13,43.23,0.0,0.0,0.0,0.0,0.8889,3
YOLOv8,731,18.33,54.55,0.0,0.0,0.0,0.0,0.8652,3
YOLOv8,732,19.38,51.61,0.0,0.0,0.0,0.0,0.8435,3
YOLOv8,733,20.65,48.43,0.0,0.0,0.0,0.0,0.8493,3
YOLOv8,734,20.34,49.18,0.0,0.0,0.0,0.0,0.8826,3
YOLOv8,735,20.87,47.91,0.0,0.0,0.0,0.0,0.8625,3
YOLOv8,736,16.18,61.8,0.0,0.0,0.0,0.0,0.849,3
YOLOv8,737,21.17,47.25,0.0,0.0,0.0,0.0,0.8747,3
YOLOv8,738,20.17,49.58,0.0,0.0,0.0,0.0,0.8747,3
YOLOv8,739,21.21,47.15,0.0,0.0,0.0,0.0,0.7246,4
YOLOv8,740,19.33,51.73,0.0,0.0,0.0,0.0,0.8693,3
YOLOv8,741,21.82,45.83,0.0,0.0,0.0,0.0,0.8074,3
YOLOv8,742,20.24,49.4,0.0,0.0,0.0,0.0,0.809,3
YOLOv8,743,20.26,49.35,0.0,0.0,0.0,0.0,0.8307,3
YOLOv8,744,18.79,53.23,0.0,0.0,0.0,0.0,0.8438,3
YOLOv8,745,19.78,50.56,0.0,0.0,0.0,0.0,0.8582,3
YOLOv8,746,21.21,47.14,0.0,0.0,0.0,0.0,0.864,3
YOLOv8,747,20.89,47.87,0.0,0.0,0.0,0.0,0.8474,3
YOLOv8,748,15.87,63.01,0.0,0.0,0.0,0.0,0.8265,3
YOLOv8,749,19.43,51.47,0.0,0.0,0.0,0.0,0.8571,3
YOLOv8,750,17.85,56.03,0.0,0.0,0.0,0.0,0.8631,3
YOLOv8,751,13.58,73.64,0.0,0.0,0.0,0.0,0.8703,3
YOLOv8,752,14.57,68.62,0.0,0.0,0.0,0.0,0.8823,3
YOLOv8,753,18.48,54.1,0.0,0.0,0.0,0.0,0.8767,3
YOLOv8,754,20.83,48.01,0.0,0.0,0.0,0.0,0.8732,3
YOLOv8,755,20.88,47.89,0.0,0.0,0.0,0.0,0.8622,3
YOLOv8,756,21.16,47.25,0.0,0.0,0.0,0.0,0.8592,3
YOLOv8,757,20.85,47.97,0.0,0.0,0.0,0.0,0.8736,3
YOLOv8,758,21.1,47.4,0.0,0.0,0.0,0.0,0.8824,3
YOLOv8,759,18.79,53.22,0.0,0.0,0.0,0.0,0.8339,3
YOLOv8,760,25.1,39.83,0.0,0.0,0.0,0.0,0.6877,4
YOLOv8,761,20.1,49.74,0.0,0.0,0.0,0.0,0.8516,3
YOLOv8,762,21.26,47.05,0.0,0.0,0.0,0.0,0.8709,3
YOLOv8,763,20.37,49.09,0.0,0.0,0.0,0.0,0.8775,3
YOLOv8,764,20.03,49.91,0.0,0.0,0.0,0.0,0.896,3
YOLOv8,765,20.28,49.32,0.0,0.0,0.0,0.0,0.896,3
YOLOv8,766,21.05,47.5,0.0,0.0,0.0,0.0,0.8715,3
YOLOv8,767,18.14,55.14,0.0,0.0,0.0,0.0,0.8477,3
YOLOv8,768,21.98,45.5,0.0,0.0,0.0,0.0,0.8952,3
YOLOv8,769,21.65,46.18,0.0,0.0,0.0,0.0,0.8843,3
YOLOv8,770,14.76,67.74,0.0,0.0,0.0,0.0,0.8881,3
YOLOv8,771,20.33,49.19,0.0,0.0,0.0,0.0,0.9013,3
YOLOv8,772,19.99,50.02,0.0,0.0,0.0,0.0,0.8678,3
YOLOv8,773,21.5,46.51,0.0,0.0,0.0,0.0,0.817,3
YOLOv8,774,22.72,44.02,0.0,0.0,0.0,0.0,0.8645,3
YOLOv8,775,21.08,47.43,0.0,0.0,0.0,0.0,0.8653,3
YOLOv8,776,20.45,48.89,0.0,0.0,0.0,0.0,0.8761,3
YOLOv8,777,19.73,50.68,0.0,0.0,0.0,0.0,0.8953,3
YOLOv8,778,18.33,54.55,0.0,0.0,0.0,0.0,0.836,3
YOLOv8,779,18.2,54.95,0.0,0.0,0.0,0.0,0.8669,3
YOLOv8,780,17.69,56.54,0.0,0.0,0.0,0.0,0.8945,3
YOLOv8,781,15.58,64.19,0.0,0.0,0.0,0.0,0.8209,3
YOLOv8,782,16.46,60.77,0.0,0.0,0.0,0.0,0.8216,3
YOLOv8,783,19.5,51.27,0.0,0.0,0.0,0.0,0.8853,3
YOLOv8,784,24.48,40.85,0.0,0.0,0.0,0.0,0.714,4
YOLOv8,785,21.88,45.7,0.0,0.0,0.0,0.0,0.8614,3
YOLOv8,786,21.42,46.68,0.0,0.0,0.0,0.0,0.8327,3
YOLOv8,787,21.97,45.51,0.0,0.0,0.0,0.0,0.8729,3
YOLOv8,788,17.35,57.63,0.0,0.0,0.0,0.0,0.8907,3
YOLOv8,789,18.2,54.95,0.0,0.0,0.0,0.0,0.877,3
YOLOv8,790,20.94,47.76,0.0,0.0,0.0,0.0,0.8686,3
YOLOv8,791,19.85,50.39,0.0,0.0,0.0,0.0,0.8045,3
YOLOv8,792,16.36,61.12,0.0,0.0,0.0,0.0,0.7227,4
YOLOv8,793,17.38,57.55,0.0,0.0,0.0,0.0,0.86,3
YOLOv8,794,16.53,60.48,0.0,0.0,0.0,0.0,0.6372,5
YOLOv8,795,17.32,57.72,0.0,0.0,0.0,0.0,0.6761,5
YOLOv8,796,16.83,59.41,0.0,0.0,0.0,0.0,0.7828,4
YOLOv8,797,18.37,54.43,0.0,0.0,0.0,0.0,0.7305,4
YOLOv8,798,20.75,48.19,0.0,0.0,0.0,0.0,0.7651,3
YOLOv8,799,19.54,51.17,0.0,0.0,0.0,0.0,0.6794,4
YOLOv8,800,19.56,51.13,0.0,0.0,0.0,0.0,0.7696,4
YOLOv8,801,18.66,53.59,0.0,0.0,0.0,0.0,0.693,4
YOLOv8,802,17.35,57.64,0.0,0.0,0.0,0.0,0.7998,3
YOLOv8,803,18.33,54.54,0.0,0.0,0.0,0.0,0.8269,3
YOLOv8,804,18.37,54.45,0.0,0.0,0.0,0.0,0.8319,3
YOLOv8,805,18.5,54.07,0.0,0.0,0.0,0.0,0.8512,3
YOLOv8,806,20.9,47.85,0.0,0.0,0.0,0.0,0.8285,3
YOLOv8,807,18.21,54.92,0.0,0.0,0.0,0.0,0.8177,3
YOLOv8,808,20.51,48.77,0.0,0.0,0.0,0.0,0.812,3
YOLOv8,809,23.3,42.92,0.0,0.0,0.0,0.0,0.8121,3
YOLOv8,810,17.58,56.89,0.0,0.0,0.0,0.0,0.7943,3
YOLOv8,811,17.39,57.5,0.0,0.0,0.0,0.0,0.7798,3
YOLOv8,812,17.59,56.86,0.0,0.0,0.0,0.0,0.6709,4
YOLOv8,813,18.46,54.18,0.0,0.0,0.0,0.0,0.6863,4
YOLOv8,814,20.37,49.08,0.0,0.0,0.0,0.0,0.6615,4
YOLOv8,815,16.75,59.7,0.0,0.0,0.0,0.0,0.8403,3
YOLOv8,816,15.66,63.85,0.0,0.0,0.0,0.0,0.7866,3
YOLOv8,817,16.87,59.28,0.0,0.0,0.0,0.0,0.7649,3
YOLOv8,818,17.49,57.16,0.0,0.0,0.0,0.0,0.5792,5
YOLOv8,819,17.35,57.64,0.0,0.0,0.0,0.0,0.8149,3
YOLOv8,820,19.11,52.34,0.0,0.0,0.0,0.0,0.8172,3
YOLOv8,821,15.8,63.3,0.0,0.0,0.0,0.0,0.8142,3
YOLOv8,822,15.49,64.57,0.0,0.0,0.0,0.0,0.7964,3
YOLOv8,823,17.39,57.49,0.0,0.0,0.0,0.0,0.7634,3
YOLOv8,824,18.41,54.32,0.0,0.0,0.0,0.0,0.7428,3
YOLOv8,825,13.93,71.77,0.0,0.0,0.0,0.0,0.734,3
YOLOv8,826,18.55,53.91,0.0,0.0,0.0,0.0,0.8715,2
YOLOv8,827,18.56,53.89,0.0,0.0,0.0,0.0,0.6664,3
YOLOv8,828,17.35,57.63,0.0,0.0,0.0,0.0,0.8668,2
YOLOv8,829,19.48,51.34,0.0,0.0,0.0,0.0,0.8837,2
YOLOv8,830,25.0,40.0,0.0,0.0,0.0,0.0,0.8746,2
YOLOv8,831,16.56,60.38,0.0,0.0,0.0,0.0,0.6998,3
YOLOv8,832,18.71,53.44,0.0,0.0,0.0,0.0,0.7469,3
YOLOv8,833,17.73,56.42,0.0,0.0,0.0,0.0,0.7957,3
YOLOv8,834,16.32,61.28,0.0,0.0,0.0,0.0,0.873,3
YOLOv8,835,12.5,79.97,0.0,0.0,0.0,0.0,0.7975,3
YOLOv8,836,19.19,52.1,0.0,0.0,0.0,0.0,0.7326,3
YOLOv8,837,20.12,49.71,0.0,0.0,0.0,0.0,0.7616,3
YOLOv8,838,20.08,49.8,0.0,0.0,0.0,0.0,0.6677,4
YOLOv8,839,19.21,52.06,0.0,0.0,0.0,0.0,0.6586,4
YOLOv8,840,19.02,52.59,0.0,0.0,0.0,0.0,0.8758,2
YOLOv8,841,16.91,59.14,0.0,0.0,0.0,0.0,0.6945,3
YOLOv8,842,18.21,54.93,0.0,0.0,0.0,0.0,0.7168,3
YOLOv8,843,15.87,63.02,0.0,0.0,0.0,0.0,0.7744,3
YOLOv8,844,15.59,64.13,0.0,0.0,0.0,0.0,0.754,3
YOLOv8,845,18.66,53.6,0.0,0.0,0.0,0.0,0.7368,3
YOLOv8,846,19.97,50.07,0.0,0.0,0.0,0.0,0.7252,3
YOLOv8,847,18.68,53.52,0.0,0.0,0.0,0.0,0.6979,3
YOLOv8,848,15.14,66.03,0.0,0.0,0.0,0.0,0.6832,3
YOLOv8,849,15.07,66.34,0.0,0.0,0.0,0.0,0.7704,3
YOLOv8,850,21.67,46.15,0.0,0.0,0.0,0.0,0.6591,4
YOLOv8,851,15.49,64.57,0.0,0.0,0.0,0.0,0.8428,3
YOLOv8,852,18.21,54.92,0.0,0.0,0.0,0.0,0.7922,3
YOLOv8,853,20.03,49.93,0.0,0.0,0.0,0.0,0.7799,3
YOLOv8,854,18.08,55.31,0.0,0.0,0.0,0.0,0.7331,3
YOLOv8,855,19.92,50.19,0.0,0.0,0.0,0.0,0.7282,3
YOLOv8,856,20.81,48.05,0.0,0.0,0.0,0.0,0.7705,3
YOLOv8,857,17.01,58.78,0.0,0.0,0.0,0.0,0.7722,3
YOLOv8,858,20.33,49.19,0.0,0.0,0.0,0.0,0.7815,3
YOLOv8,859,19.49,51.31,0.0,0.0,0.0,0.0,0.7564,3
YOLOv8,860,18.66,53.58,0.0,0.0,0.0,0.0,0.7328,3
YOLOv8,861,20.83,48.01,0.0,0.0,0.0,0.0,0.7573,3
YOLOv8,862,20.11,49.73,0.0,0.0,0.0,0.0,0.7717,3
YOLOv8,863,22.48,44.49,0.0,0.0,0.0,0.0,0.7844,3
YOLOv8,864,17.91,55.85,0.0,0.0,0.0,0.0,0.7677,3
YOLOv8,865,19.82,50.46,0.0,0.0,0.0,0.0,0.7807,3
YOLOv8,866,23.75,42.1,0.0,0.0,0.0,0.0,0.7991,3
YOLOv8,867,19.72,50.7,0.0,0.0,0.0,0.0,0.7679,3
YOLOv8,868,18.79,53.23,0.0,0.0,0.0,0.0,0.7984,3
YOLOv8,869,19.75,50.64,0.0,0.0,0.0,0.0,0.6962,3
YOLOv8,870,15.41,64.9,0.0,0.0,0.0,0.0,0.7525,3
YOLOv8,871,16.38,61.07,0.0,0.0,0.0,0.0,0.7906,3
YOLOv8,872,19.34,51.71,0.0,0.0,0.0,0.0,0.7477,3
YOLOv8,873,20.94,47.75,0.0,0.0,0.0,0.0,0.8121,3
YOLOv8,874,21.61,46.28,0.0,0.0,0.0,0.0,0.8054,3
YOLOv8,875,18.87,53.01,0.0,0.0,0.0,0.0,0.6941,4
YOLOv8,876,21.24,47.09,0.0,0.0,0.0,0.0,0.7954,3
YOLOv8,877,20.86,47.94,0.0,0.0,0.0,0.0,0.8321,3
YOLOv8,878,20.35,49.14,0.0,0.0,0.0,0.0,0.8704,3
YOLOv8,879,20.24,49.41,0.0,0.0,0.0,0.0,0.8359,3
YOLOv8,880,17.27,57.91,0.0,0.0,0.0,0.0,0.8451,3
YOLOv8,881,19.16,52.19,0.0,0.0,0.0,0.0,0.853,3
YOLOv8,882,22.44,44.57,0.0,0.0,0.0,0.0,0.8203,3
YOLOv8,883,19.75,50.63,0.0,0.0,0.0,0.0,0.7763,3
YOLOv8,884,20.58,48.58,0.0,0.0,0.0,0.0,0.7617,3
YOLOv8,885,18.52,54.01,0.0,0.0,0.0,0.0,0.7702,3
YOLOv8,886,17.09,58.51,0.0,0.0,0.0,0.0,0.6602,4
YOLOv8,887,19.11,52.33,0.0,0.0,0.0,0.0,0.6589,4
YOLOv8,888,15.66,63.87,0.0,0.0,0.0,0.0,0.8412,3
YOLOv8,889,19.38,51.6,0.0,0.0,0.0,0.0,0.8196,3
YOLOv8,890,15.49,64.56,0.0,0.0,0.0,0.0,0.6747,4
YOLOv8,891,16.08,62.19,0.0,0.0,0.0,0.0,0.7637,3
YOLOv8,892,19.18,52.14,0.0,0.0,0.0,0.0,0.6811,4
YOLOv8,893,17.43,57.38,0.0,0.0,0.0,0.0,0.6592,4
YOLOv8,894,19.08,52.41,0.0,0.0,0.0,0.0,0.6903,4
YOLOv8,895,20.24,49.4,0.0,0.0,0.0,0.0,0.6523,4
YOLOv8,896,15.97,62.61,0.0,0.0,0.0,0.0,0.6879,4
YOLOv8,897,17.32,57.72,0.0,0.0,0.0,0.0,0.6933,4
YOLOv8,898,18.93,52.82,0.0,0.0,0.0,0.0,0.8281,3
YOLOv8,899,16.98,58.89,0.0,0.0,0.0,0.0,0.6771,4
MobileNet-SSD,0,9.7,103.07,0.0,0.0,0.0,0.0,0.5501,1
MobileNet-SSD,1,22.24,44.97,0.0,0.0,0.0,0.0,0.759,1
MobileNet-SSD,2,21.8,45.87,0.0,0.0,0.0,0.0,0.9741,1
MobileNet-SSD,3,20.63,48.48,0.0,0.0,0.0,0.0,0.3443,2
MobileNet-SSD,4,25.29,39.55,0.0,0.0,0.0,0.0,0.3997,3
MobileNet-SSD,5,21.02,47.57,0.0,0.0,0.0,0.0,0.5678,3
MobileNet-SSD,6,19.55,51.16,0.0,0.0,0.0,0.0,0.5312,3
MobileNet-SSD,7,25.85,38.68,0.0,0.0,0.0,0.0,0.6635,2
MobileNet-SSD,8,17.96,55.68,0.0,0.0,0.0,0.0,0.5672,3
MobileNet-SSD,9,30.31,32.99,0.0,0.0,0.0,0.0,0.5751,3
MobileNet-SSD,10,22.89,43.68,0.0,0.0,0.0,0.0,0.5701,3
MobileNet-SSD,11,19.62,50.96,0.0,0.0,0.0,0.0,0.5461,3
MobileNet-SSD,12,21.32,46.9,0.0,0.0,0.0,0.0,0.4489,4
MobileNet-SSD,13,20.38,49.06,0.0,0.0,0.0,0.0,0.4301,4
MobileNet-SSD,14,17.47,57.23,0.0,0.0,0.0,0.0,0.4198,3
MobileNet-SSD,15,22.13,45.18,0.0,0.0,0.0,0.0,0.3473,3
MobileNet-SSD,16,22.94,43.59,0.0,0.0,0.0,0.0,0.4631,3
MobileNet-SSD,17,22.98,43.52,0.0,0.0,0.0,0.0,0.5955,3
MobileNet-SSD,18,29.73,33.64,0.0,0.0,0.0,0.0,0.4375,3
MobileNet-SSD,19,22.12,45.21,0.0,0.0,0.0,0.0,0.4053,2
MobileNet-SSD,20,26.9,37.17,0.0,0.0,0.0,0.0,0.4881,1
MobileNet-SSD,21,28.08,35.62,0.0,0.0,0.0,0.0,0.3907,3
MobileNet-SSD,22,22.8,43.87,0.0,0.0,0.0,0.0,0.279,3
MobileNet-SSD,23,23.19,43.13,0.0,0.0,0.0,0.0,0.332,2
MobileNet-SSD,24,23.52,42.51,0.0,0.0,0.0,0.0,0.4891,3
MobileNet-SSD,25,23.3,42.93,0.0,0.0,0.0,0.0,0.5662,3
MobileNet-SSD,26,23.54,42.48,0.0,0.0,0.0,0.0,0.5752,3
MobileNet-SSD,27,19.85,50.38,0.0,0.0,0.0,0.0,0.5904,3
MobileNet-SSD,28,25.15,39.77,0.0,0.0,0.0,0.0,0.5956,3
MobileNet-SSD,29,21.25,47.05,0.0,0.0,0.0,0.0,0.5589,3
MobileNet-SSD,30,27.52,36.34,0.0,0.0,0.0,0.0,0.5399,3
MobileNet-SSD,31,19.79,50.54,0.0,0.0,0.0,0.0,0.586,3
MobileNet-SSD,32,29.11,34.35,0.0,0.0,0.0,0.0,0.5402,3
MobileNet-SSD,33,17.62,56.75,0.0,0.0,0.0,0.0,0.5545,3
MobileNet-SSD,34,25.36,39.43,0.0,0.0,0.0,0.0,0.5419,3
MobileNet-SSD,35,31.09,32.16,0.0,0.0,0.0,0.0,0.5556,3
MobileNet-SSD,36,31.19,32.06,0.0,0.0,0.0,0.0,0.5331,3
MobileNet-SSD,37,31.33,31.92,0.0,0.0,0.0,0.0,0.5698,3
MobileNet-SSD,38,29.45,33.96,0.0,0.0,0.0,0.0,0.5523,3
MobileNet-SSD,39,34.2,29.24,0.0,0.0,0.0,0.0,0.5648,3
MobileNet-SSD,40,23.65,42.29,0.0,0.0,0.0,0.0,0.5406,3
MobileNet-SSD,41,21.37,46.79,0.0,0.0,0.0,0.0,0.5483,3
MobileNet-SSD,42,26.76,37.36,0.0,0.0,0.0,0.0,0.5436,3
MobileNet-SSD,43,26.9,37.17,0.0,0.0,0.0,0.0,0.5131,4
MobileNet-SSD,44,30.25,33.06,0.0,0.0,0.0,0.0,0.5149,4
MobileNet-SSD,45,31.49,31.75,0.0,0.0,0.0,0.0,0.5428,3
MobileNet-SSD,46,25.65,38.99,0.0,0.0,0.0,0.0,0.5106,4
MobileNet-SSD,47,23.22,43.07,0.0,0.0,0.0,0.0,0.5612,3
MobileNet-SSD,48,21.42,46.68,0.0,0.0,0.0,0.0,0.5472,3
MobileNet-SSD,49,20.82,48.03,0.0,0.0,0.0,0.0,0.5672,3
MobileNet-SSD,50,20.57,48.62,0.0,0.0,0.0,0.0,0.4824,4
MobileNet-SSD,51,20.93,47.78,0.0,0.0,0.0,0.0,0.5172,4
MobileNet-SSD,52,25.68,38.95,0.0,0.0,0.0,0.0,0.4598,4
MobileNet-SSD,53,25.22,39.66,0.0,0.0,0.0,0.0,0.488,4
MobileNet-SSD,54,22.76,43.93,0.0,0.0,0.0,0.0,0.4753,4
MobileNet-SSD,55,21.42,46.69,0.0,0.0,0.0,0.0,0.6314,2
MobileNet-SSD,56,20.59,48.57,0.0,0.0,0.0,0.0,0.5104,3
MobileNet-SSD,57,22.15,45.14,0.0,0.0,0.0,0.0,0.54,3
MobileNet-SSD,58,22.47,44.49,0.0,0.0,0.0,0.0,0.5428,3
MobileNet-SSD,59,24.65,40.57,0.0,0.0,0.0,0.0,0.5265,3
MobileNet-SSD,60,23.75,42.11,0.0,0.0,0.0,0.0,0.4909,4
MobileNet-SSD,61,28.74,34.8,0.0,0.0,0.0,0.0,0.5474,4
MobileNet-SSD,62,18.89,52.94,0.0,0.0,0.0,0.0,0.6668,2
MobileNet-SSD,63,21.47,46.59,0.0,0.0,0.0,0.0,0.6876,2
MobileNet-SSD,64,22.65,44.15,0.0,0.0,0.0,0.0,0.5348,3
MobileNet-SSD,65,20.83,48.0,0.0,0.0,0.0,0.0,0.5448,3
MobileNet-SSD,66,24.89,40.18,0.0,0.0,0.0,0.0,0.5291,3
MobileNet-SSD,67,26.02,38.44,0.0,0.0,0.0,0.0,0.6437,2
MobileNet-SSD,68,30.47,32.82,0.0,0.0,0.0,0.0,0.6493,2
MobileNet-SSD,69,26.66,37.51,0.0,0.0,0.0,0.0,0.4702,4
MobileNet-SSD,70,29.95,33.39,0.0,0.0,0.0,0.0,0.5825,3
MobileNet-SSD,71,29.77,33.6,0.0,0.0,0.0,0.0,0.5318,3
MobileNet-SSD,72,31.19,32.06,0.0,0.0,0.0,0.0,0.5139,3
MobileNet-SSD,73,24.03,41.61,0.0,0.0,0.0,0.0,0.5415,3
MobileNet-SSD,74,23.94,41.77,0.0,0.0,0.0,0.0,0.4894,4
MobileNet-SSD,75,23.86,41.91,0.0,0.0,0.0,0.0,0.4599,4
MobileNet-SSD,76,23.59,42.38,0.0,0.0,0.0,0.0,0.547,3
MobileNet-SSD,77,24.11,41.47,0.0,0.0,0.0,0.0,0.4679,4
MobileNet-SSD,78,26.45,37.81,0.0,0.0,0.0,0.0,0.471,4
MobileNet-SSD,79,19.1,52.36,0.0,0.0,0.0,0.0,0.5326,3
MobileNet-SSD,80,24.62,40.61,0.0,0.0,0.0,0.0,0.5591,3
MobileNet-SSD,81,22.01,45.43,0.0,0.0,0.0,0.0,0.5448,3
MobileNet-SSD,82,20.75,48.19,0.0,0.0,0.0,0.0,0.5465,4
MobileNet-SSD,83,21.25,47.06,0.0,0.0,0.0,0.0,0.5326,3
MobileNet-SSD,84,21.94,45.59,0.0,0.0,0.0,0.0,0.5391,3
MobileNet-SSD,85,27.58,36.25,0.0,0.0,0.0,0.0,0.4558,4
MobileNet-SSD,86,24.5,40.82,0.0,0.0,0.0,0.0,0.634,2
MobileNet-SSD,87,29.58,33.81,0.0,0.0,0.0,0.0,0.9981,1
MobileNet-SSD,88,29.45,33.95,0.0,0.0,0.0,0.0,0.5103,3
MobileNet-SSD,89,31.55,31.69,0.0,0.0,0.0,0.0,0.6337,2
MobileNet-SSD,90,25.91,38.59,0.0,0.0,0.0,0.0,0.5479,3
MobileNet-SSD,91,28.25,35.4,0.0,0.0,0.0,0.0,0.6531,2
MobileNet-SSD,92,23.55,42.46,0.0,0.0,0.0,0.0,0.5442,3
MobileNet-SSD,93,24.16,41.39,0.0,0.0,0.0,0.0,0.6905,2
MobileNet-SSD,94,24.83,40.27,0.0,0.0,0.0,0.0,0.7067,2
MobileNet-SSD,95,20.68,48.36,0.0,0.0,0.0,0.0,0.5372,3
MobileNet-SSD,96,21.08,47.44,0.0,0.0,0.0,0.0,0.5564,3
MobileNet-SSD,97,23.61,42.35,0.0,0.0,0.0,0.0,0.685,2
MobileNet-SSD,98,22.97,43.54,0.0,0.0,0.0,0.0,0.6595,2
MobileNet-SSD,99,26.31,38.01,0.0,0.0,0.0,0.0,0.4853,4
MobileNet-SSD,100,26.73,37.41,0.0,0.0,0.0,0.0,0.7449,2
MobileNet-SSD,101,20.51,48.76,0.0,0.0,0.0,0.0,0.5592,3
MobileNet-SSD,102,21.7,46.08,0.0,0.0,0.0,0.0,0.5436,3
MobileNet-SSD,103,25.65,38.99,0.0,0.0,0.0,0.0,0.5248,3
MobileNet-SSD,104,23.93,41.8,0.0,0.0,0.0,0.0,0.5177,3
MobileNet-SSD,105,31.13,32.12,0.0,0.0,0.0,0.0,0.661,2
MobileNet-SSD,106,31.38,31.87,0.0,0.0,0.0,0.0,0.6852,2
MobileNet-SSD,107,24.67,40.54,0.0,0.0,0.0,0.0,0.6751,2
MobileNet-SSD,108,29.35,34.08,0.0,0.0,0.0,0.0,0.6507,2
MobileNet-SSD,109,29.81,33.54,0.0,0.0,0.0,0.0,0.65,2
MobileNet-SSD,110,24.51,40.8,0.0,0.0,0.0,0.0,0.5296,3
MobileNet-SSD,111,27.17,36.81,0.0,0.0,0.0,0.0,0.55,3
MobileNet-SSD,112,20.75,48.2,0.0,0.0,0.0,0.0,0.5461,3
MobileNet-SSD,113,20.78,48.12,0.0,0.0,0.0,0.0,0.5138,3
MobileNet-SSD,114,18.77,53.29,0.0,0.0,0.0,0.0,0.5128,3
MobileNet-SSD,115,23.24,43.03,0.0,0.0,0.0,0.0,0.7005,2
MobileNet-SSD,116,25.88,38.64,0.0,0.0,0.0,0.0,0.6678,2
MobileNet-SSD,117,23.69,42.21,0.0,0.0,0.0,0.0,0.6844,2
MobileNet-SSD,118,33.48,29.87,0.0,0.0,0.0,0.0,0.5396,3
MobileNet-SSD,119,26.11,38.31,0.0,0.0,0.0,0.0,0.6969,2
MobileNet-SSD,120,30.48,32.81,0.0,0.0,0.0,0.0,0.5439,3
MobileNet-SSD,121,24.17,41.38,0.0,0.0,0.0,0.0,0.7183,2
MobileNet-SSD,122,25.88,38.64,0.0,0.0,0.0,0.0,0.7283,2
MobileNet-SSD,123,23.96,41.74,0.0,0.0,0.0,0.0,0.5193,3
MobileNet-SSD,124,24.54,40.76,0.0,0.0,0.0,0.0,0.6491,2
